Entity,Code,Year,"Average years of schooling gender ratio, 15-64 year olds"
Guyana,GUY,2030,1.0753424
Guyana,GUY,2035,1.0726871
Guyana,GUY,2040,1.0703624
Guyana,GUY,1985,0.9957507
Guyana,GUY,1990,1.0364146
Guyana,GUY,1995,1.0912699
Guyana,GUY,2000,1.1414013
Guyana,GUY,2005,1.1350365
Guyana,GUY,2010,1.1304862
Guyana,GUY,1870,0.9230769
Guyana,GUY,1875,0.82926834
Guyana,GUY,1880,0.5897436
Guyana,GUY,1885,0.5315315
Guyana,GUY,1890,0.5174825
Guyana,GUY,1895,0.5487805
Guyana,GUY,1900,0.5376885
Guyana,GUY,1905,0.55309737
Guyana,GUY,1910,0.5836734
Guyana,GUY,1915,0.6666667
Guyana,GUY,1920,0.70764124
Guyana,GUY,1925,0.77669907
Guyana,GUY,1930,0.7708333
Guyana,GUY,1935,0.7783934
Guyana,GUY,1940,0.7803618
Guyana,GUY,1945,0.81108314
Guyana,GUY,1950,0.8340336
Guyana,GUY,1955,0.858871
Guyana,GUY,1960,0.89768344
Guyana,GUY,1965,0.86585367
Guyana,GUY,1970,0.9057851
Guyana,GUY,1975,0.91459626
Guyana,GUY,1980,0.95301026
Haiti,HTI,2015,0.71648693
Haiti,HTI,2020,0.7536443
Haiti,HTI,2025,0.872093
Haiti,HTI,2030,0.865285
Haiti,HTI,2035,0.9141791
Haiti,HTI,2040,0.9477435
Haiti,HTI,1985,0.5060827
Haiti,HTI,1990,0.5470086
Haiti,HTI,1995,0.5774379
Haiti,HTI,2000,0.58070177
Haiti,HTI,2005,0.62459016
Haiti,HTI,2010,0.6682693
Haiti,HTI,1870,1
Haiti,HTI,1875,1
Haiti,HTI,1880,1
Haiti,HTI,1885,1
Haiti,HTI,1890,1
Haiti,HTI,1895,1
Haiti,HTI,1900,0.7058823
Haiti,HTI,1905,0.6666667
Haiti,HTI,1910,1.0454546
Haiti,HTI,1915,0.9285714
Haiti,HTI,1920,0.85294116
Haiti,HTI,1925,0.8378378
Haiti,HTI,1930,0.7777778
Haiti,HTI,1935,0.92982453
Haiti,HTI,1940,0.64044946
Haiti,HTI,1945,0.5145631
Haiti,HTI,1950,0.6052632
Haiti,HTI,1955,0.57954544
Haiti,HTI,1960,0.5363636
Haiti,HTI,1965,0.54615384
Haiti,HTI,1970,0.60389614
Haiti,HTI,1975,0.6544503
Haiti,HTI,1980,0.6827309
Honduras,HND,2015,1.0614934
Honduras,HND,2020,1.093445
Honduras,HND,2025,1.1115538
Honduras,HND,2030,1.130545
Honduras,HND,2035,1.1494533
Honduras,HND,2040,1.1655011
Honduras,HND,1985,1.0043104
Honduras,HND,1990,1.0099009
Honduras,HND,1995,0.97472924
Honduras,HND,2000,0.9847973
Honduras,HND,2005,1.0129033
Honduras,HND,2010,1.0448916
Honduras,HND,1870,0.044444446
Honduras,HND,1875,0.03508772
Honduras,HND,1880,0.028571429
Honduras,HND,1885,0.03448276
Honduras,HND,1890,0.03773585
Honduras,HND,1895,0.03174603
Honduras,HND,1900,0.04109589
Honduras,HND,1905,0.17391305
Honduras,HND,1910,0.27906975
Honduras,HND,1915,0.35359117
Honduras,HND,1920,0.39726028
Honduras,HND,1925,0.4583333
Honduras,HND,1930,0.55
Honduras,HND,1935,0.65027326
Honduras,HND,1940,0.7272727
Honduras,HND,1945,0.78409094
Honduras,HND,1950,0.8176796
Honduras,HND,1955,0.82812506
Honduras,HND,1960,0.8550725
Honduras,HND,1965,0.8565218
Honduras,HND,1970,0.87795275
Honduras,HND,1975,0.9361703
Honduras,HND,1980,0.98673743
Hong Kong,HKG,2015,0.9728217
Hong Kong,HKG,2020,0.9799537
Hong Kong,HKG,2025,0.986456
Hong Kong,HKG,2030,0.99779576
Hong Kong,HKG,2035,1.0057971
Hong Kong,HKG,2040,1.0164286
Hong Kong,HKG,1985,0.88445807
Hong Kong,HKG,1990,0.91714287
Hong Kong,HKG,1995,0.94476193
Hong Kong,HKG,2000,0.9584905
Hong Kong,HKG,2005,0.958233
Hong Kong,HKG,2010,0.9520767
Hong Kong,HKG,1870,1
Hong Kong,HKG,1875,0.33333334
Hong Kong,HKG,1880,0.16666667
Hong Kong,HKG,1885,0.07692308
Hong Kong,HKG,1890,0.043478258
Hong Kong,HKG,1895,0.025641026
Hong Kong,HKG,1900,0.015873015
Hong Kong,HKG,1905,0.025316454
Hong Kong,HKG,1910,0.12711866
Hong Kong,HKG,1915,0.17948718
Hong Kong,HKG,1920,0.20526315
Hong Kong,HKG,1925,0.49822065
Hong Kong,HKG,1930,0.46242774
Hong Kong,HKG,1935,0.42720762
Hong Kong,HKG,1940,0.4249513
Hong Kong,HKG,1945,0.4423077
Hong Kong,HKG,1950,0.500846
Hong Kong,HKG,1955,0.5225081
Hong Kong,HKG,1960,0.5478395
Hong Kong,HKG,1965,0.63034487
Hong Kong,HKG,1970,0.68549424
Hong Kong,HKG,1975,0.76650363
Hong Kong,HKG,1980,0.8377193
Hungary,HUN,2015,1.000846
Hungary,HUN,2020,1.0025104
Hungary,HUN,2025,1.0024917
Hungary,HUN,2030,1.0024711
Hungary,HUN,2035,1
Hungary,HUN,2040,0.9975748
Hungary,HUN,1985,0.93064183
Hungary,HUN,1990,0.93967277
Hungary,HUN,1995,0.97066915
Hungary,HUN,2000,0.9896907
Hungary,HUN,2005,1
Hungary,HUN,2010,1.0083822
Hungary,HUN,1870,0.7487923
Hungary,HUN,1875,0.7699115
Hungary,HUN,1880,0.796
Hungary,HUN,1885,0.8231047
Hungary,HUN,1890,0.87625414
Hungary,HUN,1895,0.93230766
Hungary,HUN,1900,1
Hungary,HUN,1905,1.0253807
Hungary,HUN,1910,1.3550295
Hungary,HUN,1915,1.398305
Hungary,HUN,1920,1.6153846
Hungary,HUN,1925,1.5080645
Hungary,HUN,1930,1.3309859
Hungary,HUN,1935,1.1877551
Hungary,HUN,1940,1.0677083
Hungary,HUN,1945,0.9984779
Hungary,HUN,1950,0.93565685
Hungary,HUN,1955,0.9382391
Hungary,HUN,1960,0.94702846
Hungary,HUN,1965,0.9522013
Hungary,HUN,1970,0.9597157
Hungary,HUN,1975,0.94401765
Hungary,HUN,1980,0.93415636
Iceland,ISL,2015,1.0313725
Iceland,ISL,2020,1.0231689
Iceland,ISL,2025,1.0157593
Iceland,ISL,2030,1.0096287
Iceland,ISL,2035,1.0066577
Iceland,ISL,2040,1.0038835
Iceland,ISL,1985,1.0267441
Iceland,ISL,1990,1.0431416
Iceland,ISL,1995,1.0550265
Iceland,ISL,2000,1.0566227
Iceland,ISL,2005,1.051088
Iceland,ISL,2010,1.0452528
Iceland,ISL,1870,0.06122449
Iceland,ISL,1875,0.08108108
Iceland,ISL,1880,0.08433735
Iceland,ISL,1885,0.0967742
Iceland,ISL,1890,0.106796116
Iceland,ISL,1895,0.12334802
Iceland,ISL,1900,0.136
Iceland,ISL,1905,0.34707904
Iceland,ISL,1910,0.4815951
Iceland,ISL,1915,0.58659214
Iceland,ISL,1920,0.7891566
Iceland,ISL,1925,0.8753463
Iceland,ISL,1930,0.93846154
Iceland,ISL,1935,0.9882629
Iceland,ISL,1940,1.0084926
Iceland,ISL,1945,1.0019342
Iceland,ISL,1950,0.9594594
Iceland,ISL,1955,0.9719934
Iceland,ISL,1960,0.98422706
Iceland,ISL,1965,0.9867256
Iceland,ISL,1970,0.9862826
Iceland,ISL,1975,1.0078125
Iceland,ISL,1980,1.0184501
India,IND,2015,0.73333335
India,IND,2020,0.84916866
India,IND,2025,0.9032992
India,IND,2030,0.95519125
India,IND,2035,0.9968521
India,IND,2040,1.0303644
India,IND,1985,0.46813726
India,IND,1990,0.516129
India,IND,1995,0.5
India,IND,2000,0.5283843
India,IND,2005,0.598916
India,IND,2010,0.67006373
India,IND,1870,0.19999999
India,IND,1875,0.16666667
India,IND,1880,0.125
India,IND,1885,0.090909086
India,IND,1890,0.058823526
India,IND,1895,0.086956516
India,IND,1900,0.06896552
India,IND,1905,0.093023255
India,IND,1910,0.10526316
India,IND,1915,0.125
India,IND,1920,0.22619048
India,IND,1925,0.23232323
India,IND,1930,0.23275864
India,IND,1935,0.24031009
India,IND,1940,0.23404257
India,IND,1945,0.23684211
India,IND,1950,0.25949365
India,IND,1955,0.27878788
India,IND,1960,0.30113634
India,IND,1965,0.34183675
India,IND,1970,0.36249998
India,IND,1975,0.38
India,IND,1980,0.43657815
Indonesia,IDN,2015,0.94393593
Indonesia,IDN,2020,0.9706203
Indonesia,IDN,2025,0.9938016
Indonesia,IDN,2030,1.0136719
Indonesia,IDN,2035,1.0261438
Indonesia,IDN,2040,1.0366399
Indonesia,IDN,1985,0.7002096
Indonesia,IDN,1990,0.74168295
Indonesia,IDN,1995,0.79633033
Indonesia,IDN,2000,0.8672414
Indonesia,IDN,2005,0.8964539
Indonesia,IDN,2010,0.9186603
Indonesia,IDN,1870,1
Indonesia,IDN,1875,1
Indonesia,IDN,1880,0.5
Indonesia,IDN,1885,0.5
Indonesia,IDN,1890,0.33333334
Indonesia,IDN,1895,0.25
Indonesia,IDN,1900,0.39999998
Indonesia,IDN,1905,0.30769232
Indonesia,IDN,1910,0.23809525
Indonesia,IDN,1915,0.22222221
Indonesia,IDN,1920,0.8297872
Indonesia,IDN,1925,0.6507937
Indonesia,IDN,1930,0.56578946
Indonesia,IDN,1935,0.49473685
Indonesia,IDN,1940,0.46846846
Indonesia,IDN,1945,0.4580153
Indonesia,IDN,1950,0.41358027
Indonesia,IDN,1955,0.42702705
Indonesia,IDN,1960,0.4652174
Indonesia,IDN,1965,0.5131579
Indonesia,IDN,1970,0.5930851
Indonesia,IDN,1975,0.65121955
Indonesia,IDN,1980,0.68409586
Iran,IRN,2015,0.99680173
Iran,IRN,2020,1.015432
Iran,IRN,2025,1.0296443
Iran,IRN,2030,1.042533
Iran,IRN,2035,1.0524887
Iran,IRN,2040,1.0598439
Iran,IRN,1985,0.64955753
Iran,IRN,1990,0.7054264
Iran,IRN,1995,0.7824934
Iran,IRN,2000,0.86877286
Iran,IRN,2005,0.8754135
Iran,IRN,2010,0.97413796
Iran,IRN,1870,1
Iran,IRN,1875,1
Iran,IRN,1880,1
Iran,IRN,1885,1
Iran,IRN,1890,1
Iran,IRN,1895,1
Iran,IRN,1900,0.33333334
Iran,IRN,1905,0.19999999
Iran,IRN,1910,0.14285713
Iran,IRN,1915,0.22580644
Iran,IRN,1920,0.22222221
Iran,IRN,1925,0.19999999
Iran,IRN,1930,0.22727273
Iran,IRN,1935,0.25531915
Iran,IRN,1940,0.3
Iran,IRN,1945,0.31506848
Iran,IRN,1950,0.32584268
Iran,IRN,1955,0.33962268
Iran,IRN,1960,0.39716312
Iran,IRN,1965,0.43269232
Iran,IRN,1970,0.4677966
Iran,IRN,1975,0.55284554
Iran,IRN,1980,0.5979166
Iraq,IRQ,2015,0.81828845
Iraq,IRQ,2020,0.881549
Iraq,IRQ,2025,0.93708605
Iraq,IRQ,2030,0.98929334
Iraq,IRQ,2035,1.0278639
Iraq,IRQ,2040,1.0564915
Iraq,IRQ,1985,0.48689136
Iraq,IRQ,1990,0.59380096
Iraq,IRQ,1995,0.6389728
Iraq,IRQ,2000,0.6648794
Iraq,IRQ,2005,0.6971649
Iraq,IRQ,2010,0.770883
Iraq,IRQ,1870,1
Iraq,IRQ,1875,1
Iraq,IRQ,1880,1
Iraq,IRQ,1885,1
Iraq,IRQ,1890,0.5
Iraq,IRQ,1895,0.5
Iraq,IRQ,1900,0.33333334
Iraq,IRQ,1905,0.25
Iraq,IRQ,1910,0.19999999
Iraq,IRQ,1915,0.33333334
Iraq,IRQ,1920,0.25
Iraq,IRQ,1925,0.19999999
Iraq,IRQ,1930,0.14285713
Iraq,IRQ,1935,0.19999999
Iraq,IRQ,1940,0.17647058
Iraq,IRQ,1945,0.22222221
Iraq,IRQ,1950,0.21951221
Iraq,IRQ,1955,0.24561404
Iraq,IRQ,1960,0.2588235
Iraq,IRQ,1965,0.30215827
Iraq,IRQ,1970,0.3539823
Iraq,IRQ,1975,0.38815787
Iraq,IRQ,1980,0.42401963
Ireland,IRL,2015,1.0306886
Ireland,IRL,2020,1.0302806
Ireland,IRL,2025,1.0308824
Ireland,IRL,2030,1.0306345
Ireland,IRL,2035,1.03125
Ireland,IRL,2040,1.0311143
Ireland,IRL,1985,1.0165209
Ireland,IRL,1990,1.0218424
Ireland,IRL,1995,1.0377358
Ireland,IRL,2000,1.0359778
Ireland,IRL,2005,1.0406574
Ireland,IRL,2010,1.032653
Ireland,IRL,1870,1.1764706
Ireland,IRL,1875,1.111111
Ireland,IRL,1880,1.1075269
Ireland,IRL,1885,1.1142857
Ireland,IRL,1890,1.0476191
Ireland,IRL,1895,0.98675495
Ireland,IRL,1900,0.9597701
Ireland,IRL,1905,0.92574257
Ireland,IRL,1910,1.1666667
Ireland,IRL,1915,1.3333334
Ireland,IRL,1920,1.4177215
Ireland,IRL,1925,1.4436364
Ireland,IRL,1930,1.524917
Ireland,IRL,1935,1.3546666
Ireland,IRL,1940,1.2363238
Ireland,IRL,1945,1.1399254
Ireland,IRL,1950,1.0626003
Ireland,IRL,1955,1.0519878
Ireland,IRL,1960,1.0499266
Ireland,IRL,1965,1.0470263
Ireland,IRL,1970,1.0277078
Ireland,IRL,1975,1.0276816
Ireland,IRL,1980,1.0197916
Israel,ISR,2015,1.0201342
Israel,ISR,2020,1.0158997
Israel,ISR,2025,1.0108604
Israel,ISR,2030,1.0058236
Israel,ISR,2035,1.0008285
Israel,ISR,2040,0.9958746
Italy,ITA,2015,1.0163339
Italy,ITA,2020,1.0237257
Italy,ITA,2025,1.0204953
Italy,ITA,2030,1.0199004
Italy,ITA,2035,1.0120772
Italy,ITA,2040,1.0046874
Italy,ITA,1985,0.9231738
Italy,ITA,1990,0.9484778
Italy,ITA,1995,0.9652174
Italy,ITA,2000,0.9826707
Italy,ITA,2005,0.9873294
Italy,ITA,2010,1.0074977
Italy,ITA,1870,0.5981308
Italy,ITA,1875,0.6403509
Italy,ITA,1880,0.6825397
Italy,ITA,1885,0.7338129
Italy,ITA,1890,0.77631575
Italy,ITA,1895,0.80120486
Italy,ITA,1900,0.86263734
Italy,ITA,1905,0.8349515
Italy,ITA,1910,0.83333325
Italy,ITA,1915,0.83673465
Italy,ITA,1920,0.84837544
Italy,ITA,1925,0.854369
Italy,ITA,1930,0.8784195
Italy,ITA,1935,0.84931505
Italy,ITA,1940,0.82885087
Italy,ITA,1945,0.82894737
Italy,ITA,1950,0.84905666
Italy,ITA,1955,0.85098046
Italy,ITA,1960,0.8608058
Italy,ITA,1965,0.87241375
Italy,ITA,1970,0.8814103
Italy,ITA,1975,0.8874269
Italy,ITA,1980,0.90725803
Jamaica,JAM,2015,1.0258265
Jamaica,JAM,2020,1.0109562
Jamaica,JAM,2025,1.0019362
Jamaica,JAM,2030,0.9915413
Jamaica,JAM,2035,0.9835766
Jamaica,JAM,2040,0.9734513
Jamaica,JAM,1985,1.0341246
Jamaica,JAM,1990,1.0395634
Jamaica,JAM,1995,1.0690073
Jamaica,JAM,2000,1.0735931
Jamaica,JAM,2005,1.061287
Jamaica,JAM,2010,1.0547264
Jamaica,JAM,1870,0.87323946
Jamaica,JAM,1875,0.961039
Jamaica,JAM,1880,0.9247312
Jamaica,JAM,1885,0.7936508
Jamaica,JAM,1890,0.6725146
Jamaica,JAM,1895,0.5990783
Jamaica,JAM,1900,0.7155172
Jamaica,JAM,1905,0.65342957
Jamaica,JAM,1910,0.7206896
Jamaica,JAM,1915,0.81099653
Jamaica,JAM,1920,0.84105957
Jamaica,JAM,1925,0.9425675
Jamaica,JAM,1930,1.003367
Jamaica,JAM,1935,0.9968652
Jamaica,JAM,1940,0.9881656
Jamaica,JAM,1945,1.0202312
Jamaica,JAM,1950,1.0335196
Jamaica,JAM,1955,1.0298913
Jamaica,JAM,1960,1.0522194
Jamaica,JAM,1965,1.0340909
Jamaica,JAM,1970,1.010142
Jamaica,JAM,1975,1.0311927
Jamaica,JAM,1980,1.0373983
Japan,JPN,2015,1.0289855
Japan,JPN,2020,1.0380952
Japan,JPN,2025,1.0442688
Japan,JPN,2030,1.0511812
Japan,JPN,2035,1.0520996
Japan,JPN,2040,1.0513016
Japan,JPN,1985,0.9603098
Japan,JPN,1990,0.9714812
Japan,JPN,1995,0.98852605
Japan,JPN,2000,1.0017006
Japan,JPN,2005,1.0107794
Japan,JPN,2010,1.0194647
Japan,JPN,1870,0.32098764
Japan,JPN,1875,0.34042552
Japan,JPN,1880,0.37037036
Japan,JPN,1885,0.37313432
Japan,JPN,1890,0.19711539
Japan,JPN,1895,0.6594595
Japan,JPN,1900,0.6866359
Japan,JPN,1905,0.6666666
Japan,JPN,1910,0.5506329
Japan,JPN,1915,0.60821915
Japan,JPN,1920,0.604888
Japan,JPN,1925,0.7350097
Japan,JPN,1930,0.7771836
Japan,JPN,1935,0.8524305
Japan,JPN,1940,0.9038786
Japan,JPN,1945,0.9131783
Japan,JPN,1950,0.8208169
Japan,JPN,1955,0.8302583
Japan,JPN,1960,0.85833335
Japan,JPN,1965,0.89588374
Japan,JPN,1970,0.91772884
Japan,JPN,1975,0.92
Japan,JPN,1980,0.9278558
Jordan,JOR,2015,0.9653558
Jordan,JOR,2020,0.98440367
Jordan,JOR,2025,0.9990991
Jordan,JOR,2030,1.0132158
Jordan,JOR,2035,1.0189492
Jordan,JOR,2040,1.0218855
Jordan,JOR,1985,0.71367526
Jordan,JOR,1990,0.7738247
Jordan,JOR,1995,0.81156075
Jordan,JOR,2000,0.8566845
Jordan,JOR,2005,0.90476197
Jordan,JOR,2010,0.94411767
Jordan,JOR,1870,1
Jordan,JOR,1875,0.5
Jordan,JOR,1880,0.5
Jordan,JOR,1885,0.33333334
Jordan,JOR,1890,0.33333334
Jordan,JOR,1895,0.25
Jordan,JOR,1900,0.33333334
Jordan,JOR,1905,0.29411766
Jordan,JOR,1910,0.28571427
Jordan,JOR,1915,0.27027026
Jordan,JOR,1920,0.2892562
Jordan,JOR,1925,0.2846154
Jordan,JOR,1930,0.28057554
Jordan,JOR,1935,0.2867133
Jordan,JOR,1940,0.29447854
Jordan,JOR,1945,0.31111112
Jordan,JOR,1950,0.31753558
Jordan,JOR,1955,0.3152174
Jordan,JOR,1960,0.34316352
Jordan,JOR,1965,0.3830735
Jordan,JOR,1970,0.4388778
Jordan,JOR,1975,0.50090086
Jordan,JOR,1980,0.59900993
Kazakhstan,KAZ,2015,1.0172563
Kazakhstan,KAZ,2020,1.0214409
Kazakhstan,KAZ,2025,1.0264732
Kazakhstan,KAZ,2030,1.0304826
Kazakhstan,KAZ,2035,1.0335289
Kazakhstan,KAZ,2040,1.0364842
Kenya,KEN,2015,0.8720239
Kenya,KEN,2020,0.89325845
Kenya,KEN,2025,0.9156627
Kenya,KEN,2030,0.93037975
Kenya,KEN,2035,0.9399039
Kenya,KEN,2040,0.9452679
Kenya,KEN,1985,0.61710036
Kenya,KEN,1990,0.6810631
Kenya,KEN,1995,0.7261346
Kenya,KEN,2000,0.7578009
Kenya,KEN,2005,0.8011127
Kenya,KEN,2010,0.85365856
Kenya,KEN,1870,1
Kenya,KEN,1875,1
Kenya,KEN,1880,1
Kenya,KEN,1885,0.5
Kenya,KEN,1890,0.5
Kenya,KEN,1895,0.6666667
Kenya,KEN,1900,0.5
Kenya,KEN,1905,0.3181818
Kenya,KEN,1910,0.2820513
Kenya,KEN,1915,0.28846157
Kenya,KEN,1920,0.35353535
Kenya,KEN,1925,0.34545454
Kenya,KEN,1930,0.3471074
Kenya,KEN,1935,0.35114506
Kenya,KEN,1940,0.35211268
Kenya,KEN,1945,0.36477986
Kenya,KEN,1950,0.37142855
Kenya,KEN,1955,0.365
Kenya,KEN,1960,0.3842795
Kenya,KEN,1965,0.39534885
Kenya,KEN,1970,0.46496814
Kenya,KEN,1975,0.4805195
Kenya,KEN,1980,0.5423729
Kuwait,KWT,2015,1.1547232
Kuwait,KWT,2020,1.1467304
Kuwait,KWT,2025,1.1341654
Kuwait,KWT,2030,1.1215806
Kuwait,KWT,2035,1.1135693
Kuwait,KWT,2040,1.10699
Kuwait,KWT,1985,1.0608855
Kuwait,KWT,1990,1.0255973
Kuwait,KWT,1995,0.98222935
Kuwait,KWT,2000,1.0617697
Kuwait,KWT,2005,1.1586206
Kuwait,KWT,2010,1.1523179
Kuwait,KWT,1870,1
Kuwait,KWT,1875,1
Kuwait,KWT,1880,1
Kuwait,KWT,1885,1
Kuwait,KWT,1890,1
Kuwait,KWT,1895,1
Kuwait,KWT,1900,1
Kuwait,KWT,1905,1
Kuwait,KWT,1910,0.22222221
Kuwait,KWT,1915,0.2352941
Kuwait,KWT,1920,0.2
Kuwait,KWT,1925,0.18181817
Kuwait,KWT,1930,0.35164833
Kuwait,KWT,1935,0.31355935
Kuwait,KWT,1940,0.30215827
Kuwait,KWT,1945,0.2977528
Kuwait,KWT,1950,0.33173078
Kuwait,KWT,1955,0.3951613
Kuwait,KWT,1960,0.5324232
Kuwait,KWT,1965,0.6516517
Kuwait,KWT,1970,0.77111715
Kuwait,KWT,1975,0.8264249
Kuwait,KWT,1980,0.9537815
Kyrgyzstan,KGZ,2015,1.01
Kyrgyzstan,KGZ,2020,1.0071813
Kyrgyzstan,KGZ,2025,1.0026666
Kyrgyzstan,KGZ,2030,0.9947506
Kyrgyzstan,KGZ,2035,0.98547006
Kyrgyzstan,KGZ,2040,0.9774436
Laos,LAO,2015,0.9125874
Laos,LAO,2020,0.98686373
Laos,LAO,2025,1.0505359
Laos,LAO,2030,1.0959097
Laos,LAO,2035,1.1261379
Laos,LAO,2040,1.1351675
Latvia,LVA,2015,1.01453
Latvia,LVA,2020,1.0067114
Latvia,LVA,2025,0.99671054
Latvia,LVA,2030,0.98634535
Latvia,LVA,2035,0.9749609
Latvia,LVA,2040,0.9657534
Lesotho,LSO,2015,1.2421603
Lesotho,LSO,2020,1.2193549
Lesotho,LSO,2025,1.1954887
Lesotho,LSO,2030,1.1802818
Lesotho,LSO,2035,1.1666666
Lesotho,LSO,2040,1.1569116
Lesotho,LSO,1985,1.3898734
Lesotho,LSO,1990,1.3778801
Lesotho,LSO,1995,1.357438
Lesotho,LSO,2000,1.342056
Lesotho,LSO,2005,1.2711323
Lesotho,LSO,2010,1.3275194
Lesotho,LSO,1870,0.16666667
Lesotho,LSO,1875,0.099999994
Lesotho,LSO,1880,0.07142857
Lesotho,LSO,1885,0.0952381
Lesotho,LSO,1890,0.06451613
Lesotho,LSO,1895,0.06818182
Lesotho,LSO,1900,0.06666666
Lesotho,LSO,1905,0.077922076
Lesotho,LSO,1910,0.25842696
Lesotho,LSO,1915,0.4105263
Lesotho,LSO,1920,0.5
Lesotho,LSO,1925,0.7537313
Lesotho,LSO,1930,0.8269231
Lesotho,LSO,1935,0.94545454
Lesotho,LSO,1940,1.0662984
Lesotho,LSO,1945,1.1317073
Lesotho,LSO,1950,1.2008548
Lesotho,LSO,1955,1.2401575
Lesotho,LSO,1960,1.2436364
Lesotho,LSO,1965,1.2684563
Lesotho,LSO,1970,1.3091483
Lesotho,LSO,1975,1.3705882
Lesotho,LSO,1980,1.3719677
Liberia,LBR,2015,0.6738411
Liberia,LBR,2020,0.77914107
Liberia,LBR,2025,0.86647725
Liberia,LBR,2030,0.9365918
Liberia,LBR,2035,0.99013567
Liberia,LBR,2040,1.0288683
Liberia,LBR,1985,0.36069652
Liberia,LBR,1990,0.38876405
Liberia,LBR,1995,0.39780217
Liberia,LBR,2000,0.42125988
Liberia,LBR,2005,0.48044693
Liberia,LBR,2010,0.56834537
Liberia,LBR,1870,0.111111104
Liberia,LBR,1875,0.090909086
Liberia,LBR,1880,0.07692308
Liberia,LBR,1885,0.0625
Liberia,LBR,1890,0.05263158
Liberia,LBR,1895,0.043478258
Liberia,LBR,1900,0.06666666
Liberia,LBR,1905,0.13636364
Liberia,LBR,1910,0.16949153
Liberia,LBR,1915,0.18571427
Liberia,LBR,1920,0.15053764
Liberia,LBR,1925,0.18478261
Liberia,LBR,1930,0.2235294
Liberia,LBR,1935,0.26923078
Liberia,LBR,1940,0.2804878
Liberia,LBR,1945,0.30952382
Liberia,LBR,1950,0.3181818
Liberia,LBR,1955,0.31914896
Liberia,LBR,1960,0.3090909
Liberia,LBR,1965,0.32394367
Liberia,LBR,1970,0.34302324
Liberia,LBR,1975,0.33734939
Liberia,LBR,1980,0.33933935
Libya,LBY,2015,1.3171356
Libya,LBY,2020,1.3567035
Libya,LBY,2025,1.3839812
Libya,LBY,2030,1.3379679
Libya,LBY,2035,1.3019801
Libya,LBY,2040,1.2755102
Libya,LBY,1985,0.7156489
Libya,LBY,1990,0.7996661
Libya,LBY,1995,0.8978329
Libya,LBY,2000,1.0447977
Libya,LBY,2005,1.1655172
Libya,LBY,2010,1.2443857
Libya,LBY,1870,1
Libya,LBY,1875,1
Libya,LBY,1880,1
Libya,LBY,1885,1
Libya,LBY,1890,1
Libya,LBY,1895,1
Libya,LBY,1900,1
Libya,LBY,1905,0.5
Libya,LBY,1910,0.125
Libya,LBY,1915,0.07142857
Libya,LBY,1920,0.111111104
Libya,LBY,1925,0.027777776
Libya,LBY,1930,0.04255319
Libya,LBY,1935,0.03508772
Libya,LBY,1940,0.029850746
Libya,LBY,1945,0.039473683
Libya,LBY,1950,0.03448276
Libya,LBY,1955,0.045454547
Libya,LBY,1960,0.06818182
Libya,LBY,1965,0.109947644
Libya,LBY,1970,0.15107913
Libya,LBY,1975,0.25
Libya,LBY,1980,0.51809955
Lithuania,LTU,2015,1.0318627
Lithuania,LTU,2020,1.026764
Lithuania,LTU,2025,1.0186839
Lithuania,LTU,2030,1.0105777
Lithuania,LTU,2035,0.99918765
Lithuania,LTU,2040,0.987055
Luxembourg,LUX,2015,0.97318333
Luxembourg,LUX,2020,1.0026041
Luxembourg,LUX,2025,1.03223
Luxembourg,LUX,2030,1.0646853
Luxembourg,LUX,2035,1.0941073
Luxembourg,LUX,2040,1.1224669
Luxembourg,LUX,1985,0.89197856
Luxembourg,LUX,1990,0.9190031
Luxembourg,LUX,1995,0.93528813
Luxembourg,LUX,2000,0.95083576
Luxembourg,LUX,2005,0.9484821
Luxembourg,LUX,2010,0.9459228
Luxembourg,LUX,1870,1
Luxembourg,LUX,1875,1
Luxembourg,LUX,1880,1
Luxembourg,LUX,1885,1.1428571
Luxembourg,LUX,1890,1.111111
Luxembourg,LUX,1895,1.1818181
Luxembourg,LUX,1900,1.2142857
Luxembourg,LUX,1905,1.3999999
Luxembourg,LUX,1910,1.4210527
Luxembourg,LUX,1915,1.4347826
Luxembourg,LUX,1920,1.2424241
Luxembourg,LUX,1925,1.1190476
Luxembourg,LUX,1930,0.93103456
Luxembourg,LUX,1935,0.84313726
Luxembourg,LUX,1940,0.83613443
Luxembourg,LUX,1945,0.83548385
Luxembourg,LUX,1950,0.8404762
Luxembourg,LUX,1955,0.8183594
Luxembourg,LUX,1960,0.8272251
Luxembourg,LUX,1965,0.8367953
Luxembourg,LUX,1970,0.8339623
Luxembourg,LUX,1975,0.861678
Luxembourg,LUX,1980,0.8813187
Macao,MAC,2015,1.0095147
Macao,MAC,2020,1.015625
Macao,MAC,2025,1.025
Macao,MAC,2030,1.039267
Macao,MAC,2035,1.051282
Macao,MAC,2040,1.060555
Malawi,MWI,2015,0.9209486
Malawi,MWI,2020,0.9834863
Malawi,MWI,2025,1.0391157
Malawi,MWI,2030,1.0753533
Malawi,MWI,2035,1.0779221
Malawi,MWI,2040,1.0719041
Malawi,MWI,1985,0.70467836
Malawi,MWI,1990,0.6755319
Malawi,MWI,1995,0.6419753
Malawi,MWI,2000,0.6571428
Malawi,MWI,2005,0.77504724
Malawi,MWI,2010,0.86270875
Malawi,MWI,1870,1
Malawi,MWI,1875,1
Malawi,MWI,1880,1
